id,cos_10,cos_20,sim_10,sim_20,com_1_1_10,com_1_1_20,com_1_3_10,com_1_3_20,com_1_5_10,com_1_5_20,com_1_7_10,com_1_7_20,com_1_9_10,com_1_9_20,com_3_1_10,com_3_1_20,com_3_3_10,com_3_3_20,com_3_5_10,com_3_5_20,com_3_7_10,com_3_7_20,com_3_9_10,com_3_9_20,com_5_1_10,com_5_1_20,com_5_3_10,com_5_3_20,com_5_5_10,com_5_5_20,com_5_7_10,com_5_7_20,com_5_9_10,com_5_9_20,com_7_1_10,com_7_1_20,com_7_3_10,com_7_3_20,com_7_5_10,com_7_5_20,com_7_7_10,com_7_7_20,com_7_9_10,com_7_9_20,com_9_1_10,com_9_1_20,com_9_3_10,com_9_3_20,com_9_5_10,com_9_5_20,com_9_7_10,com_9_7_20,com_9_9_10,com_9_9_20
248,10,19,0,7,10,19,0,16,7,13,0,12,0,10,10,19,10,19,10,18,9,18,0,16,10,19,10,19,10,19,10,18,10,18,10,19,10,19,10,19,10,19,10,18,10,19,10,19,10,19,10,19,10,19
249,0,12,10,15,10,19,10,18,10,16,10,15,10,15,10,17,10,19,10,19,10,19,10,18,10,16,10,19,10,19,10,19,10,19,9,15,10,19,10,19,10,19,10,19,9,14,10,17,10,19,10,19,10,19
250,0,9,5,10,7,14,7,12,7,12,7,11,7,11,6,12,7,14,8,11,8,12,7,12,6,12,0,13,7,14,8,12,9,11,6,12,6,12,6,13,7,14,8,13,6,11,6,12,0,12,6,14,7,14
251,0,8,0,9,8,13,7,13,6,13,6,11,6,11,0,12,8,13,8,13,8,13,7,13,0,11,8,11,8,13,0,13,8,13,0,10,7,11,8,11,8,13,8,13,0,10,0,12,0,10,0,11,8,13
252,0,16,8,17,10,20,10,18,10,18,0,18,9,18,10,19,10,20,10,20,10,19,10,18,10,19,10,20,10,20,10,20,10,20,9,18,10,20,10,20,10,20,10,20,9,18,10,19,10,20,10,20,10,20
253,0,1,4,6,0,3,0,5,0,6,0,7,0,7,0,1,0,3,0,4,0,5,0,5,0,2,0,2,0,3,1,3,0,4,0,2,0,1,0,1,0,3,0,3,0,1,0,1,0,2,0,1,0,3
254,10,18,10,17,10,19,10,19,10,18,10,18,10,18,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19,10,19
255,10,20,0,10,10,19,10,16,9,14,9,13,0,12,10,20,10,19,10,17,10,17,10,16,10,20,10,20,10,19,10,19,10,17,10,20,10,20,10,19,10,19,10,19,10,20,10,20,10,20,10,19,10,19
256,8,13,0,9,0,12,0,11,6,10,6,9,6,9,8,14,0,12,6,11,6,12,0,11,8,13,8,13,0,12,7,12,6,11,8,15,8,13,8,13,0,12,7,13,8,15,8,14,8,13,8,13,0,12
257,0,2,0,2,0,3,0,3,0,2,0,2,0,2,2,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,1,2,0,3,0,3,0,3,0,3,1,2,2,3,0,3,0,3,0,3
258,8,17,10,17,10,18,10,19,10,18,10,17,10,17,8,18,10,18,10,20,10,20,10,19,8,18,0,18,10,18,10,19,10,20,8,18,8,18,0,18,10,18,10,19,8,18,8,18,9,18,0,18,10,18
259,7,15,2,6,7,15,0,8,3,7,0,7,0,7,8,15,7,15,6,13,0,9,0,8,8,15,7,15,7,15,7,13,0,11,8,14,7,15,7,15,7,15,7,14,8,14,8,15,7,15,7,16,7,15
260,0,0,0,16,6,11,9,16,0,16,0,16,0,16,0,2,6,11,9,14,9,15,9,16,0,0,1,5,6,11,0,13,9,14,0,0,0,2,0,5,6,11,0,13,0,0,0,2,0,5,0,7,6,11
261,0,1,0,4,0,1,0,4,0,4,0,4,0,4,0,2,0,1,0,4,0,4,0,4,0,3,0,1,0,1,0,3,0,4,0,2,0,2,0,2,0,1,2,3,0,2,0,2,0,1,0,3,0,1
262,0,5,7,15,0,11,7,13,7,14,7,14,7,14,0,5,0,11,0,13,0,13,7,13,0,5,0,8,0,11,7,12,0,13,0,5,0,5,7,8,0,11,7,12,0,5,0,5,0,7,7,9,0,11
263,0,6,0,5,6,9,0,8,0,6,0,6,0,6,0,9,6,9,5,10,0,9,0,8,0,8,0,9,6,9,5,9,5,9,4,7,0,10,0,9,6,9,6,10,4,6,0,9,0,9,0,9,6,9
264,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
265,1,1,5,8,0,4,0,9,0,9,0,9,0,9,0,1,0,4,2,8,0,8,0,9,0,1,0,1,0,4,0,7,2,8,0,1,0,1,0,1,0,4,0,6,0,1,0,1,0,1,0,1,0,4
266,0,1,0,6,0,2,0,4,0,5,0,6,4,6,0,2,0,2,0,2,2,4,0,4,0,1,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0,2
267,1,2,4,9,0,1,0,7,3,8,3,9,3,9,0,2,0,1,2,5,3,6,0,7,0,2,0,3,0,1,0,5,0,5,0,2,0,3,1,3,0,1,0,3,0,2,0,2,0,3,0,2,0,1
268,6,12,0,11,6,12,0,11,5,11,0,10,4,10,0,11,6,12,7,11,6,11,0,11,0,12,6,11,6,12,7,11,7,11,6,12,0,11,6,11,6,12,0,10,6,12,0,11,6,11,0,12,6,12
269,7,11,0,7,5,14,5,12,0,9,0,9,0,9,7,13,5,14,5,13,6,12,5,12,7,12,6,14,5,14,5,14,0,13,7,12,7,13,6,14,5,14,5,14,7,12,7,13,0,14,6,14,5,14
270,0,1,0,7,0,2,5,8,0,8,0,8,0,8,0,1,0,2,2,5,4,5,5,8,0,1,0,1,0,2,0,4,0,5,0,1,0,1,0,1,0,2,1,4,0,1,0,1,0,1,0,1,0,2
271,0,5,4,7,5,13,3,11,0,10,4,9,4,9,0,6,5,13,4,13,0,11,3,11,0,6,4,10,5,13,4,13,0,12,0,7,0,6,4,10,5,13,0,12,0,6,0,6,4,8,4,13,5,13
272,0,1,8,15,0,6,0,12,8,14,8,14,8,14,0,1,0,6,6,11,0,12,0,12,0,1,0,4,0,6,6,9,6,11,0,1,0,2,3,4,0,6,6,7,0,1,0,1,1,4,0,4,0,6
273,4,9,6,9,0,11,0,12,0,9,0,9,7,9,0,10,0,11,0,13,7,14,0,12,0,10,0,10,0,11,0,13,0,13,0,10,0,10,0,10,0,11,0,13,0,10,0,10,0,10,5,11,0,11
274,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,1,0,1,0,1,0,2,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
275,0,0,0,11,0,2,0,9,5,11,5,11,5,11,0,0,0,2,0,7,0,9,0,9,0,0,1,1,0,2,0,6,0,7,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,1,0,1,0,2
276,0,2,0,8,0,5,0,7,0,7,0,7,6,8,0,2,0,5,0,4,0,6,0,7,0,2,1,1,0,5,3,5,0,5,0,2,0,2,1,2,0,5,0,5,0,2,0,2,1,1,0,3,0,5
277,0,1,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
278,0,6,10,13,9,11,10,12,10,12,10,12,10,13,7,9,9,11,0,11,10,11,10,12,5,9,8,11,9,11,0,11,10,11,0,9,0,9,0,11,9,11,0,11,3,8,7,9,0,10,0,12,9,11
279,2,4,0,15,0,15,9,15,9,15,0,15,0,15,0,9,0,15,0,15,9,16,9,15,5,8,0,13,0,15,8,15,0,15,0,8,0,12,7,14,0,15,8,16,0,7,0,9,0,13,7,14,0,15
280,0,6,0,8,4,11,4,10,0,9,0,8,0,8,0,8,4,11,0,10,0,10,4,10,0,6,3,8,4,11,0,11,0,10,0,7,0,8,3,10,4,11,0,11,0,6,0,8,0,8,3,10,4,11
281,0,1,0,13,0,9,0,14,0,14,0,14,9,13,0,6,0,9,0,13,0,14,0,14,2,3,0,7,0,9,0,12,0,13,0,2,0,6,0,8,0,9,0,11,0,1,0,6,0,7,0,8,0,9
282,0,0,8,15,7,12,8,15,8,15,8,14,8,14,3,6,7,12,8,14,8,15,8,15,0,1,0,8,7,12,8,14,8,14,0,0,5,6,0,9,7,12,8,13,0,0,3,6,5,7,6,9,7,12
283,0,8,5,10,0,9,6,9,5,10,5,11,5,11,0,12,0,9,0,9,6,9,6,9,0,10,5,10,0,9,0,9,0,9,4,10,5,11,0,10,0,9,0,9,4,9,0,12,5,10,6,10,0,9
284,0,2,5,7,0,8,4,9,4,8,4,8,4,8,0,4,0,8,0,7,4,8,4,9,0,2,2,8,0,8,0,7,0,6,0,2,0,6,0,8,0,8,0,7,0,2,0,4,0,8,0,8,0,8
285,0,0,0,8,0,4,4,5,4,6,4,6,4,6,0,1,0,4,0,4,3,5,4,5,0,1,0,1,0,4,0,4,0,4,0,1,0,1,0,1,0,4,0,4,0,0,0,1,0,1,0,2,0,4
286,0,0,0,7,0,5,0,6,0,7,5,7,5,7,0,1,0,5,4,5,0,6,0,6,0,0,0,3,0,5,4,5,4,5,0,0,0,2,0,3,0,5,0,5,0,0,0,1,0,2,0,3,0,5
287,0,2,3,7,3,6,3,9,3,8,0,8,0,8,0,5,3,6,2,8,0,9,3,9,0,2,3,5,3,6,2,8,2,8,0,2,0,5,3,5,3,6,2,7,0,2,0,5,0,5,0,6,3,6
288,0,2,0,7,0,7,2,10,3,7,0,7,0,7,0,3,0,7,0,8,2,9,2,10,0,3,2,3,0,7,0,7,3,8,0,3,0,2,0,4,0,7,4,7,0,3,0,3,0,3,0,4,0,7
289,2,3,2,2,0,2,0,3,0,3,0,3,0,3,0,1,0,2,0,3,0,3,0,3,0,1,0,1,0,2,0,3,0,3,0,2,0,1,0,2,0,2,0,2,0,2,0,1,0,1,0,2,0,2
290,5,8,9,15,10,18,10,16,10,15,0,15,0,15,8,16,10,18,10,16,10,16,10,16,7,12,10,18,10,18,10,16,10,16,7,12,9,16,10,18,10,18,10,17,7,11,8,16,10,18,10,19,10,18
291,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
292,2,3,0,3,0,3,2,4,2,4,2,3,2,3,0,2,0,3,2,3,2,3,2,4,1,2,0,2,0,3,2,3,2,3,0,3,0,1,0,2,0,3,2,3,0,3,0,2,0,2,0,3,0,3
293,8,16,3,6,10,19,6,13,0,11,0,10,4,8,10,18,10,19,9,16,8,14,6,13,0,17,10,19,10,19,9,17,8,16,0,16,10,18,10,19,10,19,10,17,0,16,10,18,10,19,10,19,10,19
294,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0,3,0,2,0,1,0,1,0,5,0,4,0,3,0,2,0,2,0,5,0,4,0,3,0,3,1,3,0,5,0,5,0,4,3,3,0,3
295,9,17,7,16,10,19,8,18,8,17,7,17,7,17,10,19,10,19,10,18,0,18,8,18,0,19,10,20,10,19,10,19,10,18,9,19,10,19,10,20,10,19,10,19,9,19,10,19,10,20,10,20,10,19
296,9,15,0,4,9,16,0,10,2,7,0,6,0,6,10,16,9,16,8,13,5,11,0,10,10,15,10,16,9,16,9,15,7,12,10,15,10,16,10,17,9,16,9,16,10,15,10,16,10,17,10,17,9,16
297,8,14,0,5,8,15,3,9,2,6,2,6,2,6,0,15,8,15,0,12,4,9,3,9,9,15,8,17,8,15,6,13,5,12,9,16,9,16,8,17,8,15,7,14,9,16,0,15,8,17,8,17,8,15
298,0,17,0,0,0,5,0,0,0,0,0,0,0,0,7,13,0,5,0,1,0,0,0,0,8,14,5,10,0,5,0,1,0,0,8,15,0,13,0,7,0,5,0,1,8,16,7,13,5,13,2,6,0,5
299,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0
300,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,5,0,4,0,1,0,0,0,0,3,5,2,4,1,4,0,1,0,0,3,5,0,4,0,4,1,2,0,1
301,3,7,0,0,0,3,0,1,0,0,0,0,0,0,0,6,0,3,1,3,0,2,0,1,3,7,0,4,0,3,0,3,0,3,0,6,0,6,0,3,0,3,0,3,0,6,0,6,0,4,0,3,0,3
302,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0
303,0,16,0,1,6,10,0,3,0,2,0,2,0,1,0,13,6,10,0,7,0,4,0,3,0,15,0,12,6,10,4,9,0,6,0,15,0,13,0,11,6,10,5,9,0,16,0,13,7,13,0,11,6,10
304,0,7,0,3,0,7,0,7,0,6,0,6,2,6,0,7,0,7,0,7,4,7,0,7,0,8,0,6,0,7,0,8,0,7,0,8,0,7,0,6,0,7,0,8,6,7,0,7,0,6,0,6,0,7
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
307,0,6,0,1,0,2,0,1,0,1,0,1,0,1,0,6,0,2,0,1,0,1,0,1,0,6,1,3,0,2,0,1,1,1,2,6,0,5,0,2,0,2,0,2,0,6,0,6,0,3,0,2,0,2
308,0,5,0,0,2,4,0,1,0,1,0,0,0,0,0,3,2,4,0,2,0,1,0,1,3,4,3,4,2,4,0,3,0,1,0,5,3,4,3,4,2,4,0,4,0,5,0,3,3,4,0,4,2,4
309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,2,0,1,0,1,0,0,2,3,0,3,0,2,0,1,0,1,0,2,0,3,0,2,0,2,0,1
311,7,14,0,0,0,8,0,2,0,0,0,0,0,0,8,13,0,8,0,6,0,4,0,2,8,13,0,12,0,8,0,6,0,5,8,13,8,13,7,11,0,8,3,6,0,13,8,13,0,12,0,11,0,8
312,9,16,8,14,0,19,9,18,8,16,8,16,8,16,10,19,0,19,9,19,9,18,9,18,10,18,10,19,0,19,9,19,9,19,10,17,10,19,10,19,0,19,9,19,10,17,10,19,10,19,10,19,0,19
313,8,16,0,1,0,10,0,3,0,3,0,2,0,1,0,13,0,10,0,6,0,4,0,3,0,15,0,12,0,10,4,9,0,6,8,15,0,13,7,11,0,10,0,9,8,15,0,13,0,12,0,11,0,10
314,0,7,0,3,0,7,0,7,0,6,0,6,0,6,0,8,0,7,5,8,0,7,0,7,5,9,0,7,0,7,5,7,0,8,0,9,0,8,0,7,0,7,0,8,0,8,0,8,0,8,0,7,0,7
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,2,0,0
317,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
318,0,13,0,0,0,12,0,2,0,1,0,1,0,0,8,13,0,12,4,8,0,3,0,2,8,13,0,12,0,12,0,10,4,7,0,13,8,12,7,13,0,12,0,11,0,13,8,13,8,12,7,13,0,12
319,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,4,0,3,0,2,0,1,0,0,0,4,0,4,0,2,0,2,0,1,0,4,0,4,1,4,0,2,0,2
320,0,5,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,4,0,3,1,1,0,1,0,0,0,4,0,3,0,3,1,1,0,1
321,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0
322,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0
323,7,12,0,0,0,6,0,2,0,1,0,1,0,1,0,14,0,6,0,3,0,2,0,2,0,14,0,11,0,6,1,5,0,3,7,14,7,13,0,10,0,6,1,5,7,13,0,14,7,11,0,9,0,6
324,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,0,0,4,0,4,0,2,0,2,0,0,0,4,0,4,0,3,0,2,0,2
325,0,4,0,0,0,5,0,1,0,1,0,1,0,1,0,7,0,5,0,4,0,1,0,1,2,6,3,7,0,5,1,5,0,2,2,5,0,7,3,6,0,5,0,5,2,5,0,7,3,8,3,6,0,5
326,0,6,0,0,3,4,0,3,0,1,0,1,0,1,0,7,3,4,2,3,0,3,0,3,0,7,4,7,3,4,0,4,2,3,0,6,5,7,0,7,3,4,0,4,0,6,0,7,4,6,0,6,3,4
327,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,2,3,0,3,0,2,0,0,0,0
328,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,2,2,2,0,2,0,1,0,0
329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
330,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,1,2,0,1,0,1,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,3,0,3,0,2,0,0,0,0,0,3,0,3,0,2,0,2,0,1,0,3,0,3,0,3,2,2,0,2
333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
334,0,14,0,4,0,12,0,7,3,6,3,5,3,5,8,16,0,12,0,9,0,8,0,7,8,15,7,14,0,12,0,10,0,9,8,15,8,16,6,13,0,12,0,11,8,15,8,16,0,15,6,12,0,12
335,0,7,0,3,0,10,3,7,2,4,2,4,2,4,0,6,0,10,0,8,4,8,3,7,0,7,0,6,0,10,0,9,0,8,0,7,0,6,0,8,0,10,5,9,0,7,0,6,0,6,3,8,0,10
336,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,0,0,4,0,3,0,2,0,2,0,0
337,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2,0,2,0,2,0,1,0,0,0,2,0,2,0,2,0,2,0,1
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,3,0,3,2,2,0,2,0,1,2,3,0,3,0,2,0,2,0,2
340,0,3,0,1,0,1,1,1,1,1,0,1,0,1,0,3,0,1,0,1,0,1,1,1,0,3,0,2,0,1,0,1,0,1,0,3,0,3,0,1,0,1,0,1,0,3,0,3,0,3,0,1,0,1
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0,15,0,3,0,11,3,4,0,3,0,3,0,3,0,15,0,11,0,6,0,5,3,4,8,16,7,13,0,11,0,8,0,6,8,15,8,15,0,13,0,11,0,8,0,16,0,15,0,13,6,13,0,11
344,7,11,0,2,4,11,0,5,0,5,0,3,0,2,7,12,4,11,0,6,0,6,0,5,7,11,7,13,4,11,3,6,0,5,7,11,7,13,6,13,4,11,0,6,7,11,7,12,7,13,0,13,4,11
345,5,8,0,2,5,6,0,3,0,2,0,3,0,3,5,8,5,6,0,5,3,4,0,3,4,9,0,8,5,6,4,5,0,5,4,8,0,8,0,8,5,6,5,5,4,8,5,8,0,8,0,8,5,6
346,0,5,0,2,0,5,0,2,0,2,0,2,0,2,0,6,0,5,0,4,0,3,0,2,0,5,0,5,0,5,0,4,0,4,3,5,2,6,0,5,0,5,0,4,3,5,0,6,0,5,2,4,0,5
347,0,9,0,3,0,6,2,5,2,5,0,5,0,4,0,9,0,6,0,6,0,5,2,5,0,9,5,8,0,6,0,6,0,6,0,10,0,9,0,8,0,6,0,6,0,10,0,9,5,8,0,8,0,6
348,10,15,0,4,6,11,3,6,0,5,0,5,0,5,9,16,6,11,0,7,3,5,3,6,10,16,9,13,6,11,0,7,0,5,10,16,9,15,0,11,6,11,0,9,10,16,9,16,9,14,7,11,6,11
349,9,15,0,7,7,11,4,7,3,7,3,7,3,6,8,15,7,11,0,9,4,8,4,7,0,15,7,15,7,11,5,10,0,8,0,15,8,15,7,14,7,11,5,10,0,15,8,15,7,15,0,13,7,11
350,9,17,0,7,8,13,5,11,0,9,0,8,0,8,9,17,8,13,5,13,5,12,5,11,9,16,10,17,8,13,5,14,5,13,9,16,9,17,10,17,8,13,5,13,9,16,9,17,10,17,10,16,8,13
351,10,16,0,6,8,15,6,10,0,7,0,6,0,6,10,15,8,15,8,13,7,10,6,10,10,15,8,15,8,15,8,14,8,13,10,16,10,15,8,15,8,15,8,14,10,16,10,15,8,15,8,15,8,15
352,8,15,0,6,7,12,4,6,0,5,0,5,0,5,0,17,7,12,0,10,4,7,4,6,8,16,9,15,7,12,5,12,0,10,8,16,9,16,8,16,7,12,5,12,8,16,0,17,9,15,8,15,7,12
353,0,16,0,5,0,12,0,10,0,7,0,6,0,5,8,16,0,12,4,11,0,10,0,10,8,16,8,13,0,12,4,12,4,11,8,16,8,14,0,13,0,12,4,12,8,16,8,16,8,13,0,13,0,12
354,4,9,0,6,0,8,3,6,0,6,0,6,0,6,6,10,0,8,0,7,4,6,3,6,6,10,6,10,0,8,0,7,5,7,0,10,6,10,6,10,0,8,0,8,5,11,6,10,0,10,6,9,0,8
355,8,15,0,6,0,12,4,5,0,5,0,5,0,5,8,16,0,12,0,11,4,7,4,5,0,15,0,15,0,12,0,11,4,10,8,15,0,16,0,15,0,12,0,12,8,16,8,16,0,15,0,14,0,12
356,0,8,0,2,0,6,0,3,0,2,0,3,0,3,6,8,0,6,0,5,3,5,0,3,0,9,0,7,0,6,0,5,0,5,0,9,0,7,0,7,0,6,0,5,0,9,6,8,0,7,0,7,0,6
357,0,6,0,2,0,5,0,2,0,2,0,2,1,2,0,6,0,5,0,5,0,3,0,2,0,5,0,5,0,5,0,5,0,5,0,5,0,7,0,6,0,5,0,5,0,5,0,6,0,6,0,6,0,5
358,5,9,0,3,0,9,0,4,0,4,0,3,0,3,7,11,0,9,0,5,0,4,0,4,7,11,0,13,0,9,0,6,4,4,0,10,8,12,0,13,0,9,0,6,0,10,7,11,9,13,0,13,0,9
359,4,7,0,2,0,8,0,4,0,3,0,2,0,2,4,7,0,8,0,5,0,4,0,4,4,8,4,8,0,8,0,6,0,5,4,8,4,7,4,8,0,8,0,6,0,8,4,7,4,8,0,8,0,8
360,5,9,0,4,6,9,0,5,3,5,0,4,0,4,5,10,6,9,0,8,5,5,0,5,5,9,0,9,6,9,0,10,0,7,5,9,0,9,0,10,6,9,0,10,5,8,5,10,5,9,0,10,6,9
361,7,14,0,3,6,13,0,5,3,4,0,4,2,3,0,13,6,13,6,11,0,7,0,5,0,14,0,13,6,13,6,13,6,11,0,14,0,13,7,15,6,13,6,13,0,14,0,13,0,13,6,14,6,13
362,8,16,0,3,9,17,5,11,3,7,0,4,0,4,9,16,9,17,8,15,0,13,5,11,0,16,9,16,9,17,8,17,8,14,0,16,9,16,9,16,9,17,8,17,0,16,9,16,9,16,9,16,9,17
363,0,7,0,2,0,4,0,3,0,3,0,3,0,3,0,6,0,4,0,3,0,4,0,3,0,6,0,5,0,4,0,3,0,3,0,6,0,5,0,5,0,4,0,4,0,6,0,6,2,5,0,4,0,4
364,7,10,0,4,0,11,0,8,0,8,0,7,0,7,7,12,0,11,0,8,0,8,0,8,7,11,0,12,0,11,0,9,0,8,7,12,7,11,5,12,0,11,5,11,7,12,7,12,7,12,5,12,0,11
365,0,16,0,5,7,14,0,7,0,7,4,7,0,6,9,17,7,14,0,9,0,8,0,7,10,16,9,16,7,14,5,11,0,9,10,16,9,17,0,15,7,14,0,11,10,16,9,17,9,17,0,15,7,14
366,10,14,3,6,9,15,0,8,0,7,0,6,0,5,0,15,9,15,0,10,0,9,0,8,10,15,9,16,9,15,9,12,0,10,10,15,9,16,9,16,9,15,9,13,10,15,0,15,9,16,9,16,9,15
367,0,11,0,4,7,12,0,7,0,6,0,5,0,5,6,11,7,12,6,8,5,8,0,7,6,11,0,12,7,12,0,10,0,8,6,10,6,11,0,13,7,12,7,11,6,10,6,11,6,12,0,12,7,12
368,0,16,0,5,0,12,0,7,0,7,0,6,0,5,9,14,0,12,0,10,0,8,0,7,0,15,0,12,0,12,0,10,0,9,0,15,9,13,7,13,0,12,6,11,9,15,9,14,0,12,0,13,0,12
369,6,9,0,3,0,10,0,4,0,4,0,3,0,3,0,11,0,10,0,4,0,4,0,4,7,10,8,13,0,10,0,7,0,4,7,10,8,13,0,13,0,10,0,8,0,10,0,11,8,13,0,13,0,10
370,0,7,0,2,0,8,0,4,0,3,0,2,0,2,5,6,0,8,0,5,0,4,0,4,5,6,4,8,0,8,3,6,0,5,5,7,4,7,4,8,0,8,3,6,0,7,5,6,4,8,0,8,0,8
